occurrenceID,eventID,measurementType,measurementValue,measurementUnit,measurementUnitID,measurementTypeID
AMBON_Zooplankton_2017_BBL10_83_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_17.159,AMBON_Zooplankton_2017_BBL10_2017-08-22T07:47:00Z,Biomass_[mg dw/m3],17.159,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL10_83_Chrysaora_melanaster_?_?_BONGO_505UM_MICROSCOPY_34.2,AMBON_Zooplankton_2017_BBL10_2017-08-22T07:47:00Z,Biomass_[mg dw/m3],34.2,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL10_83_Beroe_?_?_BONGO_505UM_MICROSCOPY_60.895,AMBON_Zooplankton_2017_BBL10_2017-08-22T07:47:00Z,Biomass_[mg dw/m3],60.895,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL10_83_Pisces_larvae_?_BONGO_505UM_MICROSCOPY_nan,AMBON_Zooplankton_2017_BBL10_2017-08-22T07:47:00Z,Biomass_[mg dw/m3],,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Cirripedia_cyprid_?_BONGO_505UM_MICROSCOPY_0.0004,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0004,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0084,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0084,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.0132,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0132,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.0228,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0228,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0254,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0254,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Mertensia_ovum_?_?_BONGO_505UM_MICROSCOPY_0.0329,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0329,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.0642,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.0642,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.1101,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.1101,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.1399,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.1399,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Themisto_libellula_?_?_BONGO_505UM_MICROSCOPY_0.1429,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.1429,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.1637,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],0.1637,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_2.8496,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],2.8496,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL11_84_Cyanea_capillata_?_?_BONGO_505UM_MICROSCOPY_5.299,AMBON_Zooplankton_2017_BBL11_2017-08-22T11:08:00Z,Biomass_[mg dw/m3],5.299,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0233,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.0233,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.0337,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.0337,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.0343,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.0343,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.1325,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.1325,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.2066,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.2066,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.2546,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.2546,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Brachyura_zoea_?_BONGO_505UM_MICROSCOPY_0.2758,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.2758,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.2764,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.2764,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.5766,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.5766,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Mertensia_ovum_?_?_BONGO_505UM_MICROSCOPY_0.7706,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],0.7706,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Cyanea_capillata_?_?_BONGO_505UM_MICROSCOPY_2.0831,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],2.0831,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_BBL12_85_Aglantha_digitale_?_?_BONGO_505UM_MICROSCOPY_3.9464,AMBON_Zooplankton_2017_BBL12_2017-08-22T13:56:00Z,Biomass_[mg dw/m3],3.9464,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Catablema_?_?_BONGO_505UM_MICROSCOPY_0.0003,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0003,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Tomopteris_?_?_BONGO_505UM_MICROSCOPY_0.0003,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0003,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Euphysa_flammea_?_?_BONGO_505UM_MICROSCOPY_0.0005,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0005,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Tortanus_discaudatus_?_?_BONGO_505UM_MICROSCOPY_0.0005,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0005,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Hyperia_?_?_BONGO_505UM_MICROSCOPY_0.0011,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0011,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Epilabidocera_longipedata_?_?_BONGO_505UM_MICROSCOPY_0.0012,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0012,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Bougainvillia_superciliaris_?_?_BONGO_505UM_MICROSCOPY_0.0014,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0014,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Hyperoche_medusarum_?_?_BONGO_505UM_MICROSCOPY_0.003,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.003,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Hippolytidae_?_?_BONGO_505UM_MICROSCOPY_0.0044,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0044,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Euphausiacea_calytopsis_?_BONGO_505UM_MICROSCOPY_0.0063,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0063,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Euphausiacea_furcilia_?_BONGO_505UM_MICROSCOPY_0.0071,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0071,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Mitrocomella_polydiademata_?_?_BONGO_505UM_MICROSCOPY_0.0131,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0131,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Cirripedia_nauplii_?_BONGO_505UM_MICROSCOPY_0.0225,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0225,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Parasagitta_elegans_?_?_BONGO_505UM_MICROSCOPY_0.0253,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0253,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Neocalanus_cristatus_?_?_BONGO_505UM_MICROSCOPY_0.0357,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0357,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Decapoda_megalopa_?_BONGO_505UM_MICROSCOPY_0.0362,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0362,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Obelia_longissima_?_?_BONGO_505UM_MICROSCOPY_0.0387,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0387,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Melicertum_octocostatum_?_?_BONGO_505UM_MICROSCOPY_0.0485,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0485,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Eucalanus_bungii_?_?_BONGO_505UM_MICROSCOPY_0.0542,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0542,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Paguridae_zoea_?_BONGO_505UM_MICROSCOPY_0.0557,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.0557,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Clione_limacina_?_?_BONGO_505UM_MICROSCOPY_0.057,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.057,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Calanus_glacialis_marshallae_?_?_BONGO_505UM_MICROSCOPY_0.1345,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.1345,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Hyperiidae_?_?_BONGO_505UM_MICROSCOPY_0.1635,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.1635,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Cnidaria_?_?_BONGO_505UM_MICROSCOPY_0.2055,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.2055,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Podon_leuckartii_?_?_BONGO_505UM_MICROSCOPY_0.2775,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],0.2775,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Centropages_abdominalis_?_?_BONGO_505UM_MICROSCOPY_1.4339,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],1.4339,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Beroe_?_?_BONGO_505UM_MICROSCOPY_2.294,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],2.294,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Bolinopsis_infundibulum_?_?_BONGO_505UM_MICROSCOPY_4.3,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],4.3,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
AMBON_Zooplankton_2017_CL0_12_Aurelia_?_?_BONGO_505UM_MICROSCOPY_8.47,AMBON_Zooplankton_2017_CL0_2017-08-08T17:01:00Z,Biomass_[mg dw/m3],8.47,Number per m3,http://vocab.nerc.ac.uk/collection/P06/current/UPMM/,http://vocab.nerc.ac.uk/collection/S06/current/S0600086/
