occurrenceID,occurrenceStatus,basisOfRecord,organismID,eventDate,decimalLatitude,decimalLongitude,geodeticDatum,scientificName,scientificNameID,eventID,samplingProtocol,kingdom,taxonRank,lifeStage,sex,associatedReferences,coordinateUncertaintyInMeters,dataGeneralizations
ioos_atn_38553_2011-08-19T04:49:42Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-19T04:49:42Z,69.659,-163.694,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-19T04:49:42Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-19T06:07:54Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-19T06:07:54Z,69.644,-163.706,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-19T06:07:54Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-19T14:10:48Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-19T14:10:48Z,69.677,-163.754,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-19T14:10:48Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-20T09:08:38Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-20T09:08:38Z,69.696,-163.689,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-20T09:08:38Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-20T10:12:46Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-20T10:12:46Z,69.701,-163.68,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-20T10:12:46Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-20T11:38:32Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-20T11:38:32Z,69.711,-163.669,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-20T11:38:32Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-08-20T12:06:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-20T12:06:52Z,69.712,-163.655,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-20T12:06:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-21T07:06:53Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-21T07:06:53Z,69.688,-163.656,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-21T07:06:53Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-21T08:48:04Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-21T08:48:04Z,69.689,-163.663,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-21T08:48:04Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-21T16:50:54Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-21T16:50:54Z,69.692,-163.693,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-21T16:50:54Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-21T17:45:54Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-21T17:45:54Z,69.689,-163.665,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-21T17:45:54Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-21T20:02:14Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-21T20:02:14Z,69.678,-163.669,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-21T20:02:14Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-08-21T21:30:56Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-21T21:30:56Z,69.674,-163.66,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-21T21:30:56Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-22T03:29:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-22T03:29:55Z,69.686,-163.675,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-22T03:29:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-08-22T05:10:29Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-22T05:10:29Z,69.676,-163.643,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-22T05:10:29Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-08-22T06:44:54Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-22T06:44:54Z,69.665,-163.653,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-22T06:44:54Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-22T07:04:18Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-22T07:04:18Z,69.662,-163.66,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-22T07:04:18Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-23T03:56:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-23T03:56:30Z,69.671,-163.832,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-23T03:56:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-08-23T16:23:01Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-23T16:23:01Z,69.714,-163.833,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-23T16:23:01Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-23T17:33:56Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-23T17:33:56Z,69.712,-163.824,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-23T17:33:56Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-08-23T19:43:17Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-23T19:43:17Z,69.711,-163.819,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-23T19:43:17Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-23T21:07:36Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-23T21:07:36Z,69.713,-163.811,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-23T21:07:36Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-23T22:33:49Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-23T22:33:49Z,69.71,-163.817,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-23T22:33:49Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-24T07:07:27Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-24T07:07:27Z,69.641,-163.665,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-24T07:07:27Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-24T08:53:27Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-24T08:53:27Z,69.64,-163.7,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-24T08:53:27Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-24T09:25:30Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-24T09:25:30Z,69.638,-163.712,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-24T09:25:30Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 3 records.
ioos_atn_38553_2011-08-25T16:45:07Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-25T16:45:07Z,69.675,-163.663,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-25T16:45:07Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-25T17:49:47Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-25T17:49:47Z,69.681,-163.678,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-25T17:49:47Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-25T22:59:37Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-25T22:59:37Z,69.68,-163.692,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-25T22:59:37Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-26T07:02:20Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-26T07:02:20Z,69.736,-163.677,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-26T07:02:20Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-08-26T08:43:55Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-26T08:43:55Z,69.746,-163.685,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-26T08:43:55Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-26T10:51:10Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-26T10:51:10Z,69.751,-163.7,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-26T10:51:10Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-08-27T00:43:42Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-27T00:43:42Z,69.758,-163.624,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-27T00:43:42Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-27T10:04:20Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-27T10:04:20Z,69.689,-163.681,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-27T10:04:20Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
ioos_atn_38553_2011-08-27T12:03:00Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-27T12:03:00Z,69.692,-163.715,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-27T12:03:00Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-08-28T04:38:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-28T04:38:52Z,69.676,-163.698,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-28T04:38:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,first of 2 records.
ioos_atn_38553_2011-08-28T06:21:05Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-28T06:21:05Z,69.678,-163.696,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-28T06:21:05Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-28T09:48:01Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-28T09:48:01Z,69.685,-163.701,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-28T09:48:01Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-08-28T10:12:16Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-28T10:12:16Z,69.677,-163.695,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-28T10:12:16Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-08-28T11:50:56Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-28T11:50:56Z,69.688,-163.694,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-28T11:50:56Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-28T12:07:36Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-28T12:07:36Z,69.685,-163.712,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-28T12:07:36Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-29T04:23:52Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-29T04:23:52Z,69.689,-163.687,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-29T04:23:52Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-29T07:54:54Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-29T07:54:54Z,69.684,-163.709,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-29T07:54:54Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-29T09:19:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-29T09:19:26Z,69.666,-163.642,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-29T09:19:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-08-29T10:01:01Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-29T10:01:01Z,69.669,-163.65,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-29T10:01:01Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,first of 2 records.
ioos_atn_38553_2011-08-30T04:28:16Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-30T04:28:16Z,69.682,-163.691,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-30T04:28:16Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-30T05:32:28Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-30T05:32:28Z,69.682,-163.672,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-30T05:32:28Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-08-30T09:01:06Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-30T09:01:06Z,69.693,-163.668,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-30T09:01:06Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,250,
ioos_atn_38553_2011-08-30T10:09:41Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-30T10:09:41Z,69.688,-163.708,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-30T10:09:41Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,first of 2 records.
ioos_atn_38553_2011-08-30T11:33:26Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-30T11:33:26Z,69.682,-163.726,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-30T11:33:26Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-08-31T00:24:48Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-31T00:24:48Z,69.684,-163.694,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-31T00:24:48Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-31T08:39:37Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-31T08:39:37Z,69.687,-163.669,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-31T08:39:37Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-08-31T12:59:16Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-08-31T12:59:16Z,69.696,-163.662,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-08-31T12:59:16Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,10000,
ioos_atn_38553_2011-09-01T00:30:29Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-09-01T00:30:29Z,69.686,-163.662,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-09-01T00:30:29Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 2 records.
ioos_atn_38553_2011-09-01T02:09:46Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-09-01T02:09:46Z,69.685,-163.673,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-09-01T02:09:46Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-09-01T03:43:17Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-09-01T03:43:17Z,69.682,-163.683,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-09-01T03:43:17Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-09-01T06:45:01Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-09-01T06:45:01Z,69.683,-163.68,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-09-01T06:45:01Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,
ioos_atn_38553_2011-09-01T07:12:04Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-09-01T07:12:04Z,69.682,-163.687,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-09-01T07:12:04Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,500,
ioos_atn_38553_2011-09-01T08:09:57Z_0.0_bearded_seal,present,MachineObservation,137079_bearded_seal,2011-09-01T08:09:57Z,69.668,-163.705,EPSG:4326,Erignathus barbatus,urn:lsid:marinespecies.org:taxname:137079,38553_bearded_seal_2011-09-01T08:09:57Z,satellite telemetry,Animalia,Species,sub-adult,male,https://doi.org/10.25921/wp4e-ph20,1500,first of 3 records.
